CMDLINE C:\Users\bhewl\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.9_qbz5n2kfra8p0\python.exe main.py
MEM 143.386719 1635994264.1956
MEM 143.386719 1635994264.3053
MEM 143.386719 1635994264.4161
MEM 143.386719 1635994264.5267
MEM 143.386719 1635994264.6364
MEM 143.386719 1635994264.7481
MEM 143.394531 1635994264.8579
MEM 143.410156 1635994264.9696
MEM 143.410156 1635994265.0813
MEM 143.410156 1635994265.1930
MEM 143.410156 1635994265.3037
MEM 143.410156 1635994265.4124
MEM 143.410156 1635994265.5221
MEM 143.410156 1635994265.6318
MEM 143.410156 1635994265.7422
MEM 143.410156 1635994265.8539
MEM 143.410156 1635994265.9626
MEM 143.410156 1635994266.0733
MEM 143.410156 1635994266.1830
MEM 143.410156 1635994266.2918
MEM 143.410156 1635994266.4024
MEM 143.410156 1635994266.5141
MEM 143.410156 1635994266.6249
MEM 143.410156 1635994266.7355
MEM 143.410156 1635994266.8452
MEM 143.410156 1635994266.9560
MEM 143.410156 1635994267.0677
MEM 143.410156 1635994267.1784
MEM 143.410156 1635994267.2881
MEM 143.425781 1635994267.3978
MEM 143.429688 1635994267.5075
MEM 143.429688 1635994267.6172
MEM 143.429688 1635994267.7250
MEM 143.429688 1635994267.8346
MEM 143.429688 1635994267.9463
MEM 143.429688 1635994268.0540
MEM 143.429688 1635994268.1658
MEM 143.429688 1635994268.2775
MEM 143.429688 1635994268.3872
MEM 143.429688 1635994268.4989
MEM 143.347656 1635994268.6086
MEM 143.347656 1635994268.7193
MEM 143.347656 1635994268.8300
MEM 143.347656 1635994268.9387
MEM 143.347656 1635994269.0502
MEM 143.347656 1635994269.1619
MEM 143.347656 1635994269.2736
MEM 143.347656 1635994269.3843
MEM 143.347656 1635994269.4930
MEM 143.347656 1635994269.6017
MEM 143.347656 1635994269.7134
MEM 143.347656 1635994269.8232
MEM 143.367188 1635994269.9329
MEM 143.367188 1635994270.0426
MEM 143.375000 1635994270.1543
MEM 143.386719 1635994270.2660
MEM 143.386719 1635994270.3756
MEM 143.386719 1635994270.4854
MEM 143.386719 1635994270.5961
MEM 143.390625 1635994270.7058
MEM 143.406250 1635994270.8165
MEM 143.406250 1635994270.9282
MEM 143.406250 1635994271.0379
MEM 143.406250 1635994271.1486
MEM 143.347656 1635994271.2573
MEM 143.347656 1635994271.3690
MEM 143.347656 1635994271.4787
MEM 143.347656 1635994271.5904
MEM 143.347656 1635994271.7001
MEM 143.347656 1635994271.8099
MEM 143.347656 1635994271.9195
MEM 143.347656 1635994272.0292
MEM 143.347656 1635994272.1399
MEM 143.347656 1635994272.2506
MEM 143.359375 1635994272.3603
MEM 143.359375 1635994272.4690
MEM 143.378906 1635994272.5798
MEM 143.394531 1635994272.6914
MEM 143.394531 1635994272.8012
MEM 143.394531 1635994272.9128
MEM 143.394531 1635994273.0246
MEM 143.394531 1635994273.1352
MEM 143.394531 1635994273.2460
MEM 143.394531 1635994273.3561
MEM 143.394531 1635994273.4638
MEM 143.394531 1635994273.5735
MEM 143.394531 1635994273.6832
MEM 143.394531 1635994273.7929
MEM 143.394531 1635994273.9007
MEM 143.394531 1635994274.0114
MEM 143.394531 1635994274.1200
MEM 143.394531 1635994274.2298
MEM 143.394531 1635994274.3375
MEM 143.363281 1635994274.4482
MEM 143.363281 1635994274.5589
MEM 143.363281 1635994274.6686
MEM 143.363281 1635994274.7793
MEM 143.363281 1635994274.8900
MEM 143.363281 1635994275.0007
MEM 143.378906 1635994275.1114
MEM 143.378906 1635994275.2221
MEM 143.386719 1635994275.3318
MEM 143.386719 1635994275.4435
MEM 143.386719 1635994275.5532
MEM 143.386719 1635994275.6639
MEM 143.386719 1635994275.7726
MEM 143.406250 1635994275.8824
MEM 143.406250 1635994275.9941
MEM 143.406250 1635994276.1037
MEM 143.406250 1635994276.2154
MEM 143.406250 1635994276.3271
MEM 143.406250 1635994276.4348
MEM 143.406250 1635994276.5465
MEM 143.406250 1635994276.6562
MEM 143.406250 1635994276.7670
MEM 143.406250 1635994276.8767
MEM 143.339844 1635994276.9884
MEM 143.339844 1635994277.0991
MEM 143.339844 1635994277.2088
MEM 143.339844 1635994277.3195
MEM 143.339844 1635994277.4306
MEM 143.351562 1635994277.5424
MEM 143.367188 1635994277.6521
MEM 143.390625 1635994277.7638
MEM 143.398438 1635994277.8735
MEM 143.417969 1635994277.9832
MEM 143.417969 1635994278.0949
MEM 143.417969 1635994278.2046
MEM 143.417969 1635994278.3163
MEM 143.417969 1635994278.4280
MEM 143.417969 1635994278.5387
MEM 143.417969 1635994278.6504
MEM 143.417969 1635994278.7601
MEM 143.417969 1635994278.8708
MEM 143.417969 1635994278.9815
MEM 143.417969 1635994279.0912
MEM 143.417969 1635994279.2029
MEM 143.417969 1635994279.3126
MEM 143.417969 1635994279.4224
MEM 143.417969 1635994279.5310
MEM 143.417969 1635994279.6428
MEM 143.417969 1635994279.7525
MEM 143.417969 1635994279.8622
MEM 143.417969 1635994279.9728
MEM 143.417969 1635994280.0836
MEM 143.417969 1635994280.1933
MEM 143.429688 1635994280.3030
MEM 143.429688 1635994280.4137
MEM 143.429688 1635994280.5244
MEM 143.429688 1635994280.6341
MEM 143.429688 1635994280.7438
MEM 143.429688 1635994280.8545
MEM 143.429688 1635994280.9642
MEM 143.429688 1635994281.0749
MEM 143.429688 1635994281.1846
MEM 143.429688 1635994281.2963
MEM 143.429688 1635994281.4060
MEM 143.429688 1635994281.5167
MEM 143.378906 1635994281.6264
MEM 143.378906 1635994281.7361
MEM 143.378906 1635994281.8468
MEM 143.378906 1635994281.9575
MEM 143.378906 1635994282.0672
MEM 143.378906 1635994282.1770
MEM 143.378906 1635994282.2867
MEM 143.378906 1635994282.3974
MEM 143.378906 1635994282.5076
MEM 143.378906 1635994282.6173
MEM 143.398438 1635994282.7281
MEM 143.398438 1635994282.8387
MEM 143.410156 1635994282.9494
MEM 143.410156 1635994283.0601
MEM 143.410156 1635994283.1698
MEM 143.410156 1635994283.2796
MEM 143.410156 1635994283.3913
MEM 143.410156 1635994283.5020
MEM 143.410156 1635994283.6121
MEM 143.410156 1635994283.7218
MEM 143.378906 1635994283.8315
MEM 143.378906 1635994283.9412
MEM 143.378906 1635994284.0520
MEM 143.378906 1635994284.1627
MEM 143.378906 1635994284.2724
MEM 143.378906 1635994284.3821
MEM 143.378906 1635994284.4928
MEM 143.378906 1635994284.6015
MEM 143.378906 1635994284.7132
MEM 143.378906 1635994284.8229
MEM 143.378906 1635994284.9336
MEM 143.378906 1635994285.0443
MEM 143.378906 1635994285.1550
MEM 143.386719 1635994285.2647
MEM 143.386719 1635994285.3754
MEM 143.398438 1635994285.4851
MEM 143.398438 1635994285.5948
MEM 143.398438 1635994285.7065
MEM 143.398438 1635994285.8162
MEM 143.398438 1635994285.9250
MEM 143.406250 1635994286.0357
MEM 143.417969 1635994286.1468
MEM 143.417969 1635994286.2575
MEM 143.417969 1635994286.3672
MEM 143.417969 1635994286.4769
MEM 143.417969 1635994286.5886
MEM 143.417969 1635994286.6993
MEM 143.417969 1635994286.8090
MEM 143.417969 1635994286.9197
MEM 143.417969 1635994287.0294
MEM 143.417969 1635994287.1401
MEM 143.417969 1635994287.2488
MEM 143.417969 1635994287.3575
MEM 143.417969 1635994287.4672
MEM 143.417969 1635994287.5757
MEM 143.429688 1635994287.6855
MEM 143.429688 1635994287.7972
MEM 143.441406 1635994287.9069
MEM 143.441406 1635994288.0186
MEM 143.441406 1635994288.1303
MEM 143.441406 1635994288.2420
MEM 143.441406 1635994288.3527
MEM 143.441406 1635994288.4644
MEM 143.441406 1635994288.5761
MEM 143.441406 1635994288.6868
MEM 143.441406 1635994288.7972
MEM 143.441406 1635994288.9079
MEM 143.441406 1635994289.0186
MEM 143.441406 1635994289.1293
MEM 143.441406 1635994289.2410
MEM 143.441406 1635994289.3527
MEM 143.441406 1635994289.4634
MEM 143.441406 1635994289.5733
MEM 143.441406 1635994289.6841
MEM 143.363281 1635994289.7937
MEM 143.363281 1635994289.9055
MEM 143.363281 1635994290.0172
MEM 143.363281 1635994290.1289
MEM 143.363281 1635994290.2386
MEM 143.363281 1635994290.3503
MEM 143.375000 1635994290.4600
MEM 143.375000 1635994290.5707
MEM 143.386719 1635994290.6804
MEM 143.386719 1635994290.7911
MEM 143.386719 1635994290.9008
MEM 143.386719 1635994291.0125
MEM 143.386719 1635994291.1222
MEM 143.386719 1635994291.2339
MEM 143.402344 1635994291.3453
MEM 143.406250 1635994291.4571
MEM 143.406250 1635994291.5688
MEM 143.406250 1635994291.6785
MEM 143.406250 1635994291.7881
MEM 143.406250 1635994291.8968
MEM 143.406250 1635994292.0055
MEM 143.406250 1635994292.1173
MEM 143.406250 1635994292.2260
MEM 143.406250 1635994292.3367
MEM 143.406250 1635994292.4474
MEM 143.406250 1635994292.5571
MEM 143.406250 1635994292.6688
MEM 143.406250 1635994292.7805
MEM 143.410156 1635994292.8912
MEM 143.417969 1635994293.0029
MEM 143.433594 1635994293.1136
MEM 143.433594 1635994293.2223
MEM 143.433594 1635994293.3310
MEM 143.433594 1635994293.4427
MEM 143.433594 1635994293.5485
MEM 143.433594 1635994293.6582
MEM 143.433594 1635994293.7699
MEM 143.433594 1635994293.8786
MEM 143.433594 1635994293.9883
MEM 143.433594 1635994294.0980
MEM 143.257812 1635994294.2077
MEM 143.257812 1635994294.3184
MEM 143.257812 1635994294.4281
MEM 143.257812 1635994294.5388
MEM 143.257812 1635994294.6485
MEM 143.257812 1635994294.7592
MEM 143.257812 1635994294.8699
MEM 143.257812 1635994294.9796
MEM 143.257812 1635994295.0903
MEM 143.257812 1635994295.2000
MEM 143.257812 1635994295.3107
MEM 143.257812 1635994295.4185
MEM 143.257812 1635994295.5282
MEM 143.320312 1635994295.6379
MEM 143.320312 1635994295.7476
MEM 143.332031 1635994295.8593
MEM 143.363281 1635994295.9700
MEM 143.363281 1635994296.0806
MEM 143.363281 1635994296.1924
MEM 143.363281 1635994296.3031
MEM 143.363281 1635994296.4138
MEM 143.363281 1635994296.5238
MEM 143.363281 1635994296.6345
MEM 143.363281 1635994296.7452
MEM 143.363281 1635994296.8549
MEM 143.363281 1635994296.9656
MEM 143.363281 1635994297.0753
MEM 143.363281 1635994297.1860
MEM 143.363281 1635994297.2953
MEM 143.363281 1635994297.4049
MEM 143.363281 1635994297.5166
MEM 143.363281 1635994297.6264
MEM 143.363281 1635994297.7361
MEM 143.363281 1635994297.8458
MEM 143.363281 1635994297.9568
MEM 143.386719 1635994298.0685
MEM 143.398438 1635994298.1802
MEM 143.398438 1635994298.2909
MEM 143.398438 1635994298.4016
MEM 143.398438 1635994298.5133
MEM 143.398438 1635994298.6250
MEM 143.398438 1635994298.7367
MEM 143.398438 1635994298.8484
MEM 143.398438 1635994298.9601
MEM 143.398438 1635994299.0708
MEM 143.398438 1635994299.1825
MEM 143.398438 1635994299.2942
MEM 143.398438 1635994299.4059
MEM 143.398438 1635994299.5176
MEM 143.398438 1635994299.6273
MEM 143.398438 1635994299.7390
MEM 143.398438 1635994299.8507
MEM 143.398438 1635994299.9624
MEM 143.328125 1635994300.0701
MEM 143.328125 1635994300.1798
MEM 143.328125 1635994300.2915
MEM 143.328125 1635994300.4023
MEM 143.328125 1635994300.5129
MEM 143.328125 1635994300.6246
MEM 143.347656 1635994300.7364
MEM 143.371094 1635994300.8471
MEM 143.371094 1635994300.9577
MEM 143.371094 1635994301.0684
MEM 143.371094 1635994301.1781
MEM 143.371094 1635994301.2878
MEM 143.371094 1635994301.3976
MEM 143.375000 1635994301.5073
MEM 143.386719 1635994301.6170
MEM 143.390625 1635994301.7287
MEM 143.390625 1635994301.8404
MEM 143.390625 1635994301.9511
MEM 143.390625 1635994302.0618
MEM 143.390625 1635994302.1695
MEM 143.390625 1635994302.2802
MEM 143.390625 1635994302.3899
MEM 143.390625 1635994302.5006
MEM 143.390625 1635994302.6123
MEM 143.390625 1635994302.7230
MEM 143.390625 1635994302.8337
MEM 143.390625 1635994302.9444
MEM 143.390625 1635994303.0552
MEM 143.390625 1635994303.1659
MEM 143.402344 1635994303.2776
MEM 143.414062 1635994303.3893
MEM 143.421875 1635994303.5010
MEM 143.421875 1635994303.6127
MEM 143.421875 1635994303.7244
MEM 143.421875 1635994303.8351
MEM 143.421875 1635994303.9458
MEM 143.421875 1635994304.0555
MEM 143.421875 1635994304.1672
MEM 143.421875 1635994304.2786
MEM 143.421875 1635994304.3903
MEM 143.421875 1635994304.5010
MEM 143.421875 1635994304.6107
MEM 143.421875 1635994304.7214
MEM 143.421875 1635994304.8321
MEM 143.421875 1635994304.9418
MEM 143.421875 1635994305.0525
MEM 143.421875 1635994305.1622
MEM 143.277344 1635994305.2729
MEM 143.277344 1635994305.3826
MEM 143.277344 1635994305.4923
MEM 143.277344 1635994305.6000
MEM 143.277344 1635994305.7097
MEM 143.277344 1635994305.8195
MEM 143.296875 1635994305.9312
MEM 143.316406 1635994306.0408
MEM 143.328125 1635994306.1525
MEM 143.328125 1635994306.2643
MEM 143.343750 1635994306.3749
MEM 143.343750 1635994306.4866
MEM 143.343750 1635994306.5974
MEM 143.343750 1635994306.7071
MEM 143.359375 1635994306.8188
MEM 143.363281 1635994306.9295
MEM 143.363281 1635994307.0382
MEM 143.363281 1635994307.1500
MEM 143.363281 1635994307.2617
MEM 143.363281 1635994307.3714
MEM 143.363281 1635994307.4831
MEM 143.363281 1635994307.5947
MEM 143.363281 1635994307.7065
MEM 143.312500 1635994307.8162
MEM 143.312500 1635994307.9259
MEM 143.312500 1635994308.0376
MEM 143.312500 1635994308.1473
MEM 143.312500 1635994308.2590
MEM 143.320312 1635994308.3687
MEM 143.335938 1635994308.4774
MEM 143.355469 1635994308.5881
MEM 143.355469 1635994308.6998
MEM 143.367188 1635994308.8115
MEM 143.378906 1635994308.9222
MEM 143.378906 1635994309.0329
MEM 143.378906 1635994309.1446
MEM 143.378906 1635994309.2553
MEM 143.378906 1635994309.3650
MEM 143.378906 1635994309.4747
MEM 143.378906 1635994309.5864
MEM 143.378906 1635994309.6981
MEM 143.378906 1635994309.8098
MEM 143.378906 1635994309.9215
MEM 143.378906 1635994310.0312
MEM 143.378906 1635994310.1427
MEM 143.378906 1635994310.2544
MEM 143.378906 1635994310.3651
MEM 143.378906 1635994310.4768
MEM 143.378906 1635994310.5875
MEM 143.378906 1635994310.6982
MEM 143.378906 1635994310.8079
MEM 143.378906 1635994310.9166
MEM 143.378906 1635994311.0283
MEM 143.378906 1635994311.1380
MEM 143.394531 1635994311.2487
MEM 143.394531 1635994311.3584
MEM 143.394531 1635994311.4682
MEM 143.394531 1635994311.5778
MEM 143.394531 1635994311.6875
MEM 143.394531 1635994311.7993
MEM 143.394531 1635994311.9110
MEM 143.394531 1635994312.0226
MEM 143.394531 1635994312.1344
MEM 143.394531 1635994312.2461
MEM 143.394531 1635994312.3537
MEM 143.394531 1635994312.4644
MEM 143.394531 1635994312.5752
MEM 143.394531 1635994312.6869
MEM 143.394531 1635994312.7986
MEM 143.394531 1635994312.9101
MEM 143.394531 1635994313.0218
MEM 143.347656 1635994313.1336
MEM 143.347656 1635994313.2453
MEM 143.347656 1635994313.3570
MEM 143.347656 1635994313.4687
MEM 143.347656 1635994313.5802
MEM 143.359375 1635994313.6899
MEM 143.359375 1635994313.8016
MEM 143.359375 1635994313.9113
MEM 143.359375 1635994314.0230
MEM 143.359375 1635994314.1327
MEM 143.378906 1635994314.2444
MEM 143.378906 1635994314.3531
MEM 143.378906 1635994314.4638
MEM 143.390625 1635994314.5755
MEM 143.398438 1635994314.6862
MEM 143.398438 1635994314.7980
MEM 143.367188 1635994314.9096
MEM 143.367188 1635994315.0213
MEM 143.367188 1635994315.1321
MEM 143.367188 1635994315.2438
MEM 143.367188 1635994315.3545
MEM 143.367188 1635994315.4662
MEM 143.367188 1635994315.5779
MEM 143.367188 1635994315.6896
MEM 143.367188 1635994315.8012
MEM 143.367188 1635994315.9130
MEM 143.367188 1635994316.0247
MEM 143.367188 1635994316.1344
MEM 143.382812 1635994316.2461
MEM 143.382812 1635994316.3558
MEM 143.382812 1635994316.4675
MEM 143.382812 1635994316.5772
MEM 143.382812 1635994316.6879
MEM 143.382812 1635994316.7996
MEM 143.382812 1635994316.9113
MEM 143.382812 1635994317.0220
MEM 143.398438 1635994317.1337
MEM 143.402344 1635994317.2452
MEM 143.402344 1635994317.3569
MEM 143.402344 1635994317.4666
MEM 143.402344 1635994317.5763
MEM 143.367188 1635994317.6861
MEM 143.367188 1635994317.7958
MEM 143.367188 1635994317.9072
MEM 143.367188 1635994318.0169
MEM 143.367188 1635994318.1266
MEM 143.367188 1635994318.2363
MEM 143.367188 1635994318.3480
MEM 143.367188 1635994318.4597
MEM 143.367188 1635994318.5694
MEM 143.371094 1635994318.6801
MEM 143.390625 1635994318.7898
MEM 143.390625 1635994318.9015
MEM 143.406250 1635994319.0122
MEM 143.406250 1635994319.1229
MEM 143.417969 1635994319.2346
MEM 143.417969 1635994319.3434
MEM 143.417969 1635994319.4551
MEM 143.417969 1635994319.5668
MEM 143.417969 1635994319.6784
MEM 143.417969 1635994319.7882
MEM 143.417969 1635994319.8979
MEM 143.386719 1635994320.0096
MEM 143.386719 1635994320.1193
MEM 143.386719 1635994320.2290
MEM 143.386719 1635994320.3407
MEM 143.386719 1635994320.4504
MEM 143.386719 1635994320.5611
MEM 143.386719 1635994320.6718
MEM 143.386719 1635994320.7835
MEM 143.386719 1635994320.8942
MEM 143.386719 1635994321.0059
MEM 143.386719 1635994321.1176
MEM 143.386719 1635994321.2274
MEM 143.386719 1635994321.3391
MEM 143.398438 1635994321.4508
MEM 143.398438 1635994321.5615
MEM 143.398438 1635994321.6732
MEM 143.398438 1635994321.7849
MEM 143.398438 1635994321.8946
MEM 143.398438 1635994322.0043
MEM 143.398438 1635994322.1160
MEM 143.414062 1635994322.2257
MEM 143.417969 1635994322.3354
MEM 143.417969 1635994322.4471
MEM 143.351562 1635994322.5547
MEM 143.351562 1635994322.6664
MEM 143.351562 1635994322.7761
MEM 143.351562 1635994322.8858
MEM 143.351562 1635994322.9966
MEM 143.351562 1635994323.1083
MEM 143.351562 1635994323.2180
MEM 143.351562 1635994323.3297
MEM 143.351562 1635994323.4414
MEM 143.351562 1635994323.5521
MEM 143.351562 1635994323.6628
MEM 143.355469 1635994323.7735
MEM 143.363281 1635994323.8852
MEM 143.386719 1635994323.9959
MEM 143.386719 1635994324.1067
MEM 143.394531 1635994324.2184
MEM 143.394531 1635994324.3281
MEM 143.406250 1635994324.4378
MEM 143.406250 1635994324.5485
MEM 143.406250 1635994324.6582
MEM 143.406250 1635994324.7698
MEM 143.406250 1635994324.8816
MEM 143.406250 1635994324.9932
MEM 143.406250 1635994325.1049
MEM 143.406250 1635994325.2166
MEM 143.406250 1635994325.3274
MEM 143.406250 1635994325.4381
MEM 143.406250 1635994325.5478
MEM 143.406250 1635994325.6555
MEM 143.406250 1635994325.7652
MEM 143.406250 1635994325.8749
MEM 143.406250 1635994325.9866
MEM 143.406250 1635994326.0963
MEM 143.406250 1635994326.2070
MEM 143.406250 1635994326.3165
MEM 143.406250 1635994326.4272
MEM 143.406250 1635994326.5379
MEM 143.406250 1635994326.6496
MEM 143.406250 1635994326.7613
MEM 143.406250 1635994326.8730
MEM 143.406250 1635994326.9827
MEM 143.406250 1635994327.0944
MEM 143.406250 1635994327.2061
MEM 143.406250 1635994327.3178
MEM 143.406250 1635994327.4275
MEM 143.406250 1635994327.5372
MEM 143.406250 1635994327.6490
MEM 143.406250 1635994327.7607
MEM 143.406250 1635994327.8724
MEM 143.406250 1635994327.9841
MEM 143.406250 1635994328.0958
MEM 143.406250 1635994328.2055
MEM 143.406250 1635994328.3162
MEM 143.406250 1635994328.4269
MEM 143.406250 1635994328.5376
MEM 143.406250 1635994328.6493
MEM 143.406250 1635994328.7610
MEM 143.406250 1635994328.8725
MEM 143.410156 1635994328.9842
MEM 143.425781 1635994329.0959
MEM 143.425781 1635994329.2056
MEM 143.425781 1635994329.3153
MEM 143.425781 1635994329.4250
MEM 143.425781 1635994329.5367
MEM 143.425781 1635994329.6464
MEM 143.425781 1635994329.7541
MEM 143.425781 1635994329.8639
MEM 143.425781 1635994329.9756
MEM 143.425781 1635994330.0853
MEM 143.425781 1635994330.1959
MEM 143.425781 1635994330.3076
MEM 143.425781 1635994330.4183
MEM 143.425781 1635994330.5300
MEM 143.425781 1635994330.6417
MEM 143.425781 1635994330.7531
MEM 143.425781 1635994330.8628
MEM 143.425781 1635994330.9735
MEM 143.425781 1635994331.0842
MEM 143.425781 1635994331.1959
MEM 143.425781 1635994331.3056
MEM 143.425781 1635994331.4148
MEM 143.425781 1635994331.5265
MEM 143.441406 1635994331.6362
MEM 143.441406 1635994331.7479
MEM 143.441406 1635994331.8596
MEM 143.441406 1635994331.9693
MEM 143.441406 1635994332.0810
MEM 143.441406 1635994332.1927
MEM 143.441406 1635994332.3034
MEM 143.441406 1635994332.4151
MEM 143.441406 1635994332.5248
MEM 143.441406 1635994332.6355
MEM 143.375000 1635994332.7472
MEM 143.375000 1635994332.8579
MEM 143.375000 1635994332.9696
MEM 143.375000 1635994333.0794
MEM 143.375000 1635994333.1890
MEM 143.375000 1635994333.3007
MEM 143.375000 1635994333.4105
MEM 143.375000 1635994333.5201
MEM 143.375000 1635994333.6308
MEM 143.375000 1635994333.7376
MEM 143.375000 1635994333.8473
MEM 143.375000 1635994333.9590
MEM 143.375000 1635994334.0707
MEM 143.394531 1635994334.1824
